Exporter Country ID,Exporter Country,Year,Trade Value,HS6,Cube
sapry,Paraguay,2020,590.0,16850760,trade_i_baci_a_12
sasur,Suriname,2020,337.99999999999994,16850760,trade_i_baci_a_12
saury,Uruguay,2020,73390.0,16850760,trade_i_baci_a_12
saven,Venezuela,2020,1130.0,16850760,trade_i_baci_a_12
afago,Angola,2021,66039.0,16850760,trade_i_baci_a_12
afben,Benin,2021,2501.0,16850760,trade_i_baci_a_12
afbwa,Botswana,2021,8396.0,16850760,trade_i_baci_a_12
afciv,Cote d'Ivoire,2021,12687.0,16850760,trade_i_baci_a_12
afcmr,Cameroon,2021,75634.0,16850760,trade_i_baci_a_12
afcod,Democratic Republic of the Congo,2021,23052.0,16850760,trade_i_baci_a_12
afcog,Republic of the Congo,2021,140.0,16850760,trade_i_baci_a_12
afcpv,Cape Verde,2021,306848.0,16850760,trade_i_baci_a_12
afdza,Algeria,2021,662549.0,16850760,trade_i_baci_a_12
afegy,Egypt,2021,137995.0,16850760,trade_i_baci_a_12
afeth,Ethiopia,2021,1421.0,16850760,trade_i_baci_a_12
afgab,Gabon,2021,15489.0,16850760,trade_i_baci_a_12
afgha,Ghana,2021,14045.0,16850760,trade_i_baci_a_12
afken,Kenya,2021,254550.0,16850760,trade_i_baci_a_12
aflso,Lesotho,2021,1115.9999999999998,16850760,trade_i_baci_a_12
afmar,Morocco,2021,9572985.0,16850760,trade_i_baci_a_12
afmdg,Madagascar,2021,75.0,16850760,trade_i_baci_a_12
afmli,Mali,2021,8769.0,16850760,trade_i_baci_a_12
afmoz,Mozambique,2021,33782.0,16850760,trade_i_baci_a_12
afmus,Mauritius,2021,2904682.0,16850760,trade_i_baci_a_12
afmwi,Malawi,2021,616.0,16850760,trade_i_baci_a_12
afnam,Namibia,2021,145965.0,16850760,trade_i_baci_a_12
afner,Niger,2021,5161.0,16850760,trade_i_baci_a_12
afnga,Nigeria,2021,38937.99999999999,16850760,trade_i_baci_a_12
afrwa,Rwanda,2021,99922.0,16850760,trade_i_baci_a_12
afsdn,Sudan,2021,905.0,16850760,trade_i_baci_a_12
afsen,Senegal,2021,3762.0,16850760,trade_i_baci_a_12
afsle,Sierra Leone,2021,16994.0,16850760,trade_i_baci_a_12
afswz,Eswatini,2021,4250.0,16850760,trade_i_baci_a_12
afsyc,Seychelles,2021,69013.0,16850760,trade_i_baci_a_12
aftcd,Chad,2021,1561.0,16850760,trade_i_baci_a_12
aftgo,Togo,2021,16254.999999999998,16850760,trade_i_baci_a_12
aftun,Tunisia,2021,590247.0,16850760,trade_i_baci_a_12
aftza,Tanzania,2021,9162.0,16850760,trade_i_baci_a_12
afuga,Uganda,2021,1031557.0,16850760,trade_i_baci_a_12
afzaf,South Africa,2021,16581375.0,16850760,trade_i_baci_a_12
afzmb,Zambia,2021,502981.00000000006,16850760,trade_i_baci_a_12
afzwe,Zimbabwe,2021,9063.0,16850760,trade_i_baci_a_12
asafg,Afghanistan,2021,31336.0,16850760,trade_i_baci_a_12
asare,United Arab Emirates,2021,29762902.0,16850760,trade_i_baci_a_12
asarm,Armenia,2021,907.0,16850760,trade_i_baci_a_12
asaze,Azerbaijan,2021,33626.0,16850760,trade_i_baci_a_12
asbgd,Bangladesh,2021,9143.0,16850760,trade_i_baci_a_12
asbhr,Bahrain,2021,88647.0,16850760,trade_i_baci_a_12
asbrn,Brunei,2021,10205.0,16850760,trade_i_baci_a_12
asbtn,Bhutan,2021,15158.0,16850760,trade_i_baci_a_12
ascck,Cocos (Keeling) Islands,2021,49.0,16850760,trade_i_baci_a_12
aschn,China,2021,28782030803.0,16850760,trade_i_baci_a_12
ascyp,Cyprus,2021,346992.0,16850760,trade_i_baci_a_12
asgeo,Georgia,2021,57071.0,16850760,trade_i_baci_a_12
ashkg,Hong Kong,2021,1028275325.0,16850760,trade_i_baci_a_12
asidn,Indonesia,2021,29657259.0,16850760,trade_i_baci_a_12
asind,India,2021,15448348.0,16850760,trade_i_baci_a_12
asirn,Iran,2021,37766.0,16850760,trade_i_baci_a_12
asirq,Iraq,2021,480.0,16850760,trade_i_baci_a_12
asisr,Israel,2021,20634267.0,16850760,trade_i_baci_a_12
asjor,Jordan,2021,298475.0,16850760,trade_i_baci_a_12
asjpn,Japan,2021,2839820387.0,16850760,trade_i_baci_a_12
askaz,Kazakhstan,2021,467684.0,16850760,trade_i_baci_a_12
askgz,Kyrgyzstan,2021,3019.0,16850760,trade_i_baci_a_12
askhm,Cambodia,2021,1203012.0,16850760,trade_i_baci_a_12
askor,South Korea,2021,5415201193.0,16850760,trade_i_baci_a_12
askwt,Kuwait,2021,34900.0,16850760,trade_i_baci_a_12
aslao,Laos,2021,30.0,16850760,trade_i_baci_a_12
aslbn,Lebanon,2021,2458087.0,16850760,trade_i_baci_a_12
aslka,Sri Lanka,2021,209747.0,16850760,trade_i_baci_a_12
asmac,Macau,2021,616265.0,16850760,trade_i_baci_a_12
asmdv,Maldives,2021,228.99999999999997,16850760,trade_i_baci_a_12
asmmr,Myanmar,2021,37296.0,16850760,trade_i_baci_a_12
asmng,Mongolia,2021,1066.0,16850760,trade_i_baci_a_12
asmys,Malaysia,2021,1474812207.0,16850760,trade_i_baci_a_12
asnpl,Nepal,2021,415.0,16850760,trade_i_baci_a_12
asomn,Oman,2021,140065.0,16850760,trade_i_baci_a_12
aspak,Pakistan,2021,30489.0,16850760,trade_i_baci_a_12
asphl,Philippines,2021,69897844.0,16850760,trade_i_baci_a_12
asprk,North Korea,2021,64028.0,16850760,trade_i_baci_a_12
asqat,Qatar,2021,170464.00000000003,16850760,trade_i_baci_a_12
assau,Saudi Arabia,2021,4067879.0000000005,16850760,trade_i_baci_a_12
assgp,Singapore,2021,937556642.0,16850760,trade_i_baci_a_12
astha,Thailand,2021,33982178.0,16850760,trade_i_baci_a_12
astjk,Tajikistan,2021,4765.0,16850760,trade_i_baci_a_12
astls,Timor-Leste,2021,30.0,16850760,trade_i_baci_a_12
astur,Turkey,2021,9794446.0,16850760,trade_i_baci_a_12
astwn,Chinese Taipei,2021,497712565.0,16850760,trade_i_baci_a_12
asuzb,Uzbekistan,2021,73.0,16850760,trade_i_baci_a_12
asvnm,Vietnam,2021,756751757.0,16850760,trade_i_baci_a_12
eualb,Albania,2021,695.0,16850760,trade_i_baci_a_12
euand,Andorra,2021,47165.0,16850760,trade_i_baci_a_12
euaut,Austria,2021,463390550.0,16850760,trade_i_baci_a_12
eubel,Belgium,2021,85183019.0,16850760,trade_i_baci_a_12
eubgr,Bulgaria,2021,7106393.0,16850760,trade_i_baci_a_12
eubih,Bosnia and Herzegovina,2021,46041.0,16850760,trade_i_baci_a_12
eublr,Belarus,2021,2456556.0,16850760,trade_i_baci_a_12
euche,Switzerland,2021,87555760.0,16850760,trade_i_baci_a_12
eucze,Czechia,2021,768281620.0,16850760,trade_i_baci_a_12
eudeu,Germany,2021,5495941225.0,16850760,trade_i_baci_a_12
eudnk,Denmark,2021,27167103.0,16850760,trade_i_baci_a_12
euesp,Spain,2021,202343403.0,16850760,trade_i_baci_a_12
euest,Estonia,2021,7771019.0,16850760,trade_i_baci_a_12
eufin,Finland,2021,321221648.0,16850760,trade_i_baci_a_12
eufra,France,2021,281079511.0,16850760,trade_i_baci_a_12
eugbr,United Kingdom,2021,188813186.0,16850760,trade_i_baci_a_12
eugib,Gibraltar,2021,1304.0,16850760,trade_i_baci_a_12
eugrc,Greece,2021,4819646.0,16850760,trade_i_baci_a_12
euhrv,Croatia,2021,9313626.0,16850760,trade_i_baci_a_12
euhun,Hungary,2021,3278683870.0,16850760,trade_i_baci_a_12
euirl,Ireland,2021,18166122.0,16850760,trade_i_baci_a_12
euisl,Iceland,2021,546456.0,16850760,trade_i_baci_a_12
euita,Italy,2021,98951383.0,16850760,trade_i_baci_a_12
eultu,Lithuania,2021,3698312.0,16850760,trade_i_baci_a_12
eulux,Luxembourg,2021,3641546.0,16850760,trade_i_baci_a_12
eulva,Latvia,2021,2362565.0,16850760,trade_i_baci_a_12
eumda,Moldova,2021,50972.0,16850760,trade_i_baci_a_12
eumkd,North Macedonia,2021,41409.0,16850760,trade_i_baci_a_12
eumlt,Malta,2021,1265231.0,16850760,trade_i_baci_a_12
eumne,Montenegro,2021,16383.000000000002,16850760,trade_i_baci_a_12
eunld,Netherlands,2021,378623818.0,16850760,trade_i_baci_a_12
eunor,Norway,2021,58474222.0,16850760,trade_i_baci_a_12
eupol,Poland,2021,7486640997.0,16850760,trade_i_baci_a_12
euprt,Portugal,2021,6578181.0,16850760,trade_i_baci_a_12
eurou,Romania,2021,68471010.0,16850760,trade_i_baci_a_12
eurus,Russia,2021,7539352.0,16850760,trade_i_baci_a_12
eusmr,San Marino,2021,1906.0,16850760,trade_i_baci_a_12
eusrb,Serbia,2021,646174.0,16850760,trade_i_baci_a_12
eusvk,Slovakia,2021,47239217.0,16850760,trade_i_baci_a_12
eusvn,Slovenia,2021,10808799.0,16850760,trade_i_baci_a_12
euswe,Sweden,2021,90350819.0,16850760,trade_i_baci_a_12
euukr,Ukraine,2021,749618.0,16850760,trade_i_baci_a_12
naaia,Anguilla,2021,547.9999999999999,16850760,trade_i_baci_a_12
nabhs,Bahamas,2021,7523.999999999999,16850760,trade_i_baci_a_12
nabrb,Barbados,2021,65625.0,16850760,trade_i_baci_a_12
nacan,Canada,2021,55915941.0,16850760,trade_i_baci_a_12
nacri,Costa Rica,2021,133528.0,16850760,trade_i_baci_a_12
nacub,Cuba,2021,84590.0,16850760,trade_i_baci_a_12
nacuw,Curaçao,2021,14921.0,16850760,trade_i_baci_a_12
nacym,Cayman Islands,2021,30597.000000000004,16850760,trade_i_baci_a_12
nadom,Dominican Republic,2021,995469.0,16850760,trade_i_baci_a_12
nagrl,Greenland,2021,623.0,16850760,trade_i_baci_a_12
nagtm,Guatemala,2021,50996.0,16850760,trade_i_baci_a_12
nahnd,Honduras,2021,4631.0,16850760,trade_i_baci_a_12
najam,Jamaica,2021,2283.0,16850760,trade_i_baci_a_12
nalca,Saint Lucia,2021,892.0,16850760,trade_i_baci_a_12
namaf,Saint Martin,2021,519.0,16850760,trade_i_baci_a_12
namex,Mexico,2021,284138159.0,16850760,trade_i_baci_a_12
namsr,Montserrat,2021,15917.0,16850760,trade_i_baci_a_12
nanic,Nicaragua,2021,1185.0,16850760,trade_i_baci_a_12
napan,Panama,2021,1038555.0,16850760,trade_i_baci_a_12
naslv,El Salvador,2021,30066.0,16850760,trade_i_baci_a_12
naspm,Saint Pierre and Miquelon,2021,13595.0,16850760,trade_i_baci_a_12
natca,Turks and Caicos Islands,2021,25.0,16850760,trade_i_baci_a_12
natto,Trinidad and Tobago,2021,11333.0,16850760,trade_i_baci_a_12
nausa,United States,2021,1482631982.0,16850760,trade_i_baci_a_12
navct,Saint Vincent and the Grenadines,2021,597.0,16850760,trade_i_baci_a_12
navgb,British Virgin Islands,2021,177500.99999999997,16850760,trade_i_baci_a_12
ocasm,American Samoa,2021,1344.0,16850760,trade_i_baci_a_12
ocaus,Australia,2021,17607333.0,16850760,trade_i_baci_a_12
occok,Cook Islands,2021,28767.0,16850760,trade_i_baci_a_12
ocfji,Fiji,2021,152641.0,16850760,trade_i_baci_a_12
ocfsm,Micronesia,2021,9254.0,16850760,trade_i_baci_a_12
ocgum,Guam,2021,240124.0,16850760,trade_i_baci_a_12
ocmnp,Northern Mariana Islands,2021,170.0,16850760,trade_i_baci_a_12
ocnzl,New Zealand,2021,2595527.0,16850760,trade_i_baci_a_12
ocpng,Papua New Guinea,2021,52463.0,16850760,trade_i_baci_a_12
ocpyf,French Polynesia,2021,415.0,16850760,trade_i_baci_a_12
saarg,Argentina,2021,453012.0,16850760,trade_i_baci_a_12
sabol,Bolivia,2021,3361.0,16850760,trade_i_baci_a_12
sabra,Brazil,2021,2193727.0,16850760,trade_i_baci_a_12
sachl,Chile,2021,1098243.0,16850760,trade_i_baci_a_12
sacol,Colombia,2021,160086.0,16850760,trade_i_baci_a_12
saecu,Ecuador,2021,66103.0,16850760,trade_i_baci_a_12
saguy,Guyana,2021,20440.0,16850760,trade_i_baci_a_12
saper,Peru,2021,80993.0,16850760,trade_i_baci_a_12
sapry,Paraguay,2021,672.0,16850760,trade_i_baci_a_12
sasur,Suriname,2021,1164.0000000000002,16850760,trade_i_baci_a_12
saury,Uruguay,2021,906951.9999999999,16850760,trade_i_baci_a_12
saven,Venezuela,2021,284.0,16850760,trade_i_baci_a_12
afago,Angola,2022,44214.0,16850760,trade_i_baci_a_12
afben,Benin,2022,408.0,16850760,trade_i_baci_a_12
afbfa,Burkina Faso,2022,2312.0,16850760,trade_i_baci_a_12
afbwa,Botswana,2022,29870.0,16850760,trade_i_baci_a_12
afcaf,Central African Republic,2022,65449.0,16850760,trade_i_baci_a_12
afciv,Cote d'Ivoire,2022,116672.0,16850760,trade_i_baci_a_12
afcmr,Cameroon,2022,45079.0,16850760,trade_i_baci_a_12
afcod,Democratic Republic of the Congo,2022,14084.0,16850760,trade_i_baci_a_12
afcog,Republic of the Congo,2022,14714.0,16850760,trade_i_baci_a_12
afcpv,Cape Verde,2022,11.000000000000002,16850760,trade_i_baci_a_12
afdji,Djibouti,2022,12668.0,16850760,trade_i_baci_a_12
afdza,Algeria,2022,7513.0,16850760,trade_i_baci_a_12
afegy,Egypt,2022,205704.0,16850760,trade_i_baci_a_12
afeth,Ethiopia,2022,179027.99999999997,16850760,trade_i_baci_a_12
afgab,Gabon,2022,28.999999999999996,16850760,trade_i_baci_a_12
afgha,Ghana,2022,93677.0,16850760,trade_i_baci_a_12
afgin,Guinea,2022,522.0,16850760,trade_i_baci_a_12
afken,Kenya,2022,180285.0,16850760,trade_i_baci_a_12
aflso,Lesotho,2022,1176.0,16850760,trade_i_baci_a_12
afmar,Morocco,2022,7904670.999999999,16850760,trade_i_baci_a_12
afmli,Mali,2022,12704.0,16850760,trade_i_baci_a_12
afmoz,Mozambique,2022,1550753.0000000002,16850760,trade_i_baci_a_12
afmrt,Mauritania,2022,441639.0,16850760,trade_i_baci_a_12
afmus,Mauritius,2022,3943806.0,16850760,trade_i_baci_a_12
afmwi,Malawi,2022,20753.999999999996,16850760,trade_i_baci_a_12
afnam,Namibia,2022,605535.0,16850760,trade_i_baci_a_12
afner,Niger,2022,13094.0,16850760,trade_i_baci_a_12
afnga,Nigeria,2022,89943.0,16850760,trade_i_baci_a_12
afrwa,Rwanda,2022,1286659.0,16850760,trade_i_baci_a_12
afsen,Senegal,2022,11239.0,16850760,trade_i_baci_a_12
afshn,Saint Helena,2022,180.0,16850760,trade_i_baci_a_12
afssd,South Sudan,2022,696.0,16850760,trade_i_baci_a_12
afstp,Sao Tome and Principe,2022,700.0,16850760,trade_i_baci_a_12
afswz,Eswatini,2022,7239.0,16850760,trade_i_baci_a_12
afsyc,Seychelles,2022,101972.0,16850760,trade_i_baci_a_12
aftcd,Chad,2022,6213.0,16850760,trade_i_baci_a_12
aftgo,Togo,2022,174561.0,16850760,trade_i_baci_a_12
aftun,Tunisia,2022,2131440.0,16850760,trade_i_baci_a_12
aftza,Tanzania,2022,57388.0,16850760,trade_i_baci_a_12
afuga,Uganda,2022,28667.000000000004,16850760,trade_i_baci_a_12
afzaf,South Africa,2022,52767281.0,16850760,trade_i_baci_a_12
afzmb,Zambia,2022,388039.0,16850760,trade_i_baci_a_12
afzwe,Zimbabwe,2022,437.00000000000006,16850760,trade_i_baci_a_12
anatf,French South Antarctic Territory,2022,4528.000000000001,16850760,trade_i_baci_a_12
asafg,Afghanistan,2022,1401.0,16850760,trade_i_baci_a_12
asare,United Arab Emirates,2022,58466169.0,16850760,trade_i_baci_a_12
asarm,Armenia,2022,176211.0,16850760,trade_i_baci_a_12
asaze,Azerbaijan,2022,418470.99999999994,16850760,trade_i_baci_a_12
asbgd,Bangladesh,2022,35783.0,16850760,trade_i_baci_a_12
asbhr,Bahrain,2022,236713.0,16850760,trade_i_baci_a_12
asbrn,Brunei,2022,11313.0,16850760,trade_i_baci_a_12
asbtn,Bhutan,2022,4544.0,16850760,trade_i_baci_a_12
aschn,China,2022,53894799939.0,16850760,trade_i_baci_a_12
ascyp,Cyprus,2022,516756.00000000006,16850760,trade_i_baci_a_12
asgeo,Georgia,2022,329240.0,16850760,trade_i_baci_a_12
ashkg,Hong Kong,2022,989516748.0,16850760,trade_i_baci_a_12
asidn,Indonesia,2022,37325434.0,16850760,trade_i_baci_a_12
asind,India,2022,83604830.0,16850760,trade_i_baci_a_12
asirn,Iran,2022,2814.0,16850760,trade_i_baci_a_12
asirq,Iraq,2022,982.0,16850760,trade_i_baci_a_12
asisr,Israel,2022,24289928.0,16850760,trade_i_baci_a_12
asjor,Jordan,2022,231606.0,16850760,trade_i_baci_a_12
asjpn,Japan,2022,2832500981.0,16850760,trade_i_baci_a_12
askaz,Kazakhstan,2022,1655208.0,16850760,trade_i_baci_a_12
askgz,Kyrgyzstan,2022,75171.0,16850760,trade_i_baci_a_12
askhm,Cambodia,2022,12750.999999999998,16850760,trade_i_baci_a_12
askor,South Korea,2022,7743478287.0,16850760,trade_i_baci_a_12
askwt,Kuwait,2022,21534.0,16850760,trade_i_baci_a_12
aslao,Laos,2022,8311.0,16850760,trade_i_baci_a_12
aslbn,Lebanon,2022,296714.0,16850760,trade_i_baci_a_12
aslka,Sri Lanka,2022,181284.0,16850760,trade_i_baci_a_12
asmac,Macau,2022,376168.0,16850760,trade_i_baci_a_12
asmdv,Maldives,2022,1152.0,16850760,trade_i_baci_a_12
asmmr,Myanmar,2022,97132.0,16850760,trade_i_baci_a_12
asmys,Malaysia,2022,1958436966.0,16850760,trade_i_baci_a_12
asnpl,Nepal,2022,36808.0,16850760,trade_i_baci_a_12
asomn,Oman,2022,220147.0,16850760,trade_i_baci_a_12
aspak,Pakistan,2022,1584573.0,16850760,trade_i_baci_a_12
asphl,Philippines,2022,84369685.0,16850760,trade_i_baci_a_12
asprk,North Korea,2022,133533.0,16850760,trade_i_baci_a_12
asqat,Qatar,2022,17156.0,16850760,trade_i_baci_a_12
assau,Saudi Arabia,2022,2449245.0,16850760,trade_i_baci_a_12
assgp,Singapore,2022,1029006807.0,16850760,trade_i_baci_a_12
assyr,Syria,2022,2.0,16850760,trade_i_baci_a_12
astha,Thailand,2022,30565782.0,16850760,trade_i_baci_a_12
astjk,Tajikistan,2022,1069.0,16850760,trade_i_baci_a_12
astls,Timor-Leste,2022,25892.0,16850760,trade_i_baci_a_12
astur,Turkey,2022,15841097.0,16850760,trade_i_baci_a_12
astwn,Chinese Taipei,2022,693831058.0,16850760,trade_i_baci_a_12
asuzb,Uzbekistan,2022,4413.0,16850760,trade_i_baci_a_12
asvnm,Vietnam,2022,1039665640.0,16850760,trade_i_baci_a_12
eualb,Albania,2022,977.0,16850760,trade_i_baci_a_12
euand,Andorra,2022,23230.0,16850760,trade_i_baci_a_12
euaut,Austria,2022,309818974.0,16850760,trade_i_baci_a_12
eubel,Belgium,2022,372931713.0,16850760,trade_i_baci_a_12
eubgr,Bulgaria,2022,20918974.0,16850760,trade_i_baci_a_12
eubih,Bosnia and Herzegovina,2022,36281.0,16850760,trade_i_baci_a_12
eublr,Belarus,2022,313090.0,16850760,trade_i_baci_a_12
euche,Switzerland,2022,100776764.0,16850760,trade_i_baci_a_12
eucze,Czechia,2022,1430713218.0,16850760,trade_i_baci_a_12
eudeu,Germany,2022,5547732054.0,16850760,trade_i_baci_a_12
eudnk,Denmark,2022,35880584.0,16850760,trade_i_baci_a_12
euesp,Spain,2022,137496957.0,16850760,trade_i_baci_a_12
euest,Estonia,2022,17876544.0,16850760,trade_i_baci_a_12
eufin,Finland,2022,667819229.0,16850760,trade_i_baci_a_12
eufra,France,2022,282770952.0,16850760,trade_i_baci_a_12
eugbr,United Kingdom,2022,175908951.0,16850760,trade_i_baci_a_12
eugib,Gibraltar,2022,70.0,16850760,trade_i_baci_a_12
eugrc,Greece,2022,10680427.0,16850760,trade_i_baci_a_12
euhrv,Croatia,2022,14088301.0,16850760,trade_i_baci_a_12
euhun,Hungary,2022,5476538356.0,16850760,trade_i_baci_a_12
euirl,Ireland,2022,21801786.0,16850760,trade_i_baci_a_12
euisl,Iceland,2022,896088.0,16850760,trade_i_baci_a_12
euita,Italy,2022,166352397.0,16850760,trade_i_baci_a_12
eultu,Lithuania,2022,7851766.0,16850760,trade_i_baci_a_12
eulux,Luxembourg,2022,7781005.0,16850760,trade_i_baci_a_12
eulva,Latvia,2022,10557343.0,16850760,trade_i_baci_a_12
eumda,Moldova,2022,114751.0,16850760,trade_i_baci_a_12
eumkd,North Macedonia,2022,422097.0,16850760,trade_i_baci_a_12
eumlt,Malta,2022,1128184.0,16850760,trade_i_baci_a_12
eumne,Montenegro,2022,13789.0,16850760,trade_i_baci_a_12
eunld,Netherlands,2022,905255094.0,16850760,trade_i_baci_a_12
eunor,Norway,2022,76465082.0,16850760,trade_i_baci_a_12
eupol,Poland,2022,9173018986.0,16850760,trade_i_baci_a_12
euprt,Portugal,2022,22797373.0,16850760,trade_i_baci_a_12
eurou,Romania,2022,59665075.99999999,16850760,trade_i_baci_a_12
eurus,Russia,2022,1674869.0,16850760,trade_i_baci_a_12
eusmr,San Marino,2022,38237.0,16850760,trade_i_baci_a_12
eusrb,Serbia,2022,1577967.0,16850760,trade_i_baci_a_12
eusvk,Slovakia,2022,132327803.0,16850760,trade_i_baci_a_12
eusvn,Slovenia,2022,73402917.0,16850760,trade_i_baci_a_12
euswe,Sweden,2022,131797103.0,16850760,trade_i_baci_a_12
euukr,Ukraine,2022,527943.0,16850760,trade_i_baci_a_12
naaia,Anguilla,2022,606.0,16850760,trade_i_baci_a_12
naatg,Antigua and Barbuda,2022,823.0,16850760,trade_i_baci_a_12
nabhs,Bahamas,2022,126045.0,16850760,trade_i_baci_a_12
nablz,Belize,2022,35570.0,16850760,trade_i_baci_a_12
nabmu,Bermuda,2022,813.9999999999999,16850760,trade_i_baci_a_12
nabrb,Barbados,2022,15756.0,16850760,trade_i_baci_a_12
nacan,Canada,2022,82784750.0,16850760,trade_i_baci_a_12
nacri,Costa Rica,2022,295050.0,16850760,trade_i_baci_a_12
nacuw,Curaçao,2022,4041.9999999999995,16850760,trade_i_baci_a_12
nacym,Cayman Islands,2022,1345.0,16850760,trade_i_baci_a_12
nadma,Dominica,2022,188.0,16850760,trade_i_baci_a_12
nadom,Dominican Republic,2022,58815.0,16850760,trade_i_baci_a_12
nagrl,Greenland,2022,5763.0,16850760,trade_i_baci_a_12
nagtm,Guatemala,2022,142665.0,16850760,trade_i_baci_a_12
nahnd,Honduras,2022,161.0,16850760,trade_i_baci_a_12
najam,Jamaica,2022,43493.0,16850760,trade_i_baci_a_12
nalca,Saint Lucia,2022,6074.0,16850760,trade_i_baci_a_12
namaf,Saint Martin,2022,151.0,16850760,trade_i_baci_a_12
namex,Mexico,2022,310623054.0,16850760,trade_i_baci_a_12
nanic,Nicaragua,2022,680.0,16850760,trade_i_baci_a_12
napan,Panama,2022,667673.0,16850760,trade_i_baci_a_12
naslv,El Salvador,2022,10127.0,16850760,trade_i_baci_a_12
natto,Trinidad and Tobago,2022,4827.0,16850760,trade_i_baci_a_12
nausa,United States,2022,1679373248.0,16850760,trade_i_baci_a_12
navgb,British Virgin Islands,2022,28.999999999999996,16850760,trade_i_baci_a_12
ocaus,Australia,2022,21335989.0,16850760,trade_i_baci_a_12
occok,Cook Islands,2022,22343.000000000004,16850760,trade_i_baci_a_12
ocfji,Fiji,2022,23151.0,16850760,trade_i_baci_a_12
ocgum,Guam,2022,205.0,16850760,trade_i_baci_a_12
ockir,Kiribati,2022,387.99999999999994,16850760,trade_i_baci_a_12
ocmhl,Marshall Islands,2022,19179.000000000004,16850760,trade_i_baci_a_12
ocncl,New Caledonia,2022,665.0,16850760,trade_i_baci_a_12
ocnfk,Norfolk Island,2022,17375.0,16850760,trade_i_baci_a_12
ocnzl,New Zealand,2022,4216972.0,16850760,trade_i_baci_a_12
ocpng,Papua New Guinea,2022,10272.0,16850760,trade_i_baci_a_12
ocpyf,French Polynesia,2022,2188.0,16850760,trade_i_baci_a_12
ocslb,Solomon Islands,2022,2838.0,16850760,trade_i_baci_a_12
ocwsm,Samoa,2022,60663.99999999999,16850760,trade_i_baci_a_12
saarg,Argentina,2022,230759.0,16850760,trade_i_baci_a_12
sabol,Bolivia,2022,33330.0,16850760,trade_i_baci_a_12
sabra,Brazil,2022,3225517.0,16850760,trade_i_baci_a_12
sachl,Chile,2022,1147238.0,16850760,trade_i_baci_a_12
sacol,Colombia,2022,403793.0,16850760,trade_i_baci_a_12
saecu,Ecuador,2022,41318.0,16850760,trade_i_baci_a_12
saper,Peru,2022,111284.99999999999,16850760,trade_i_baci_a_12
sapry,Paraguay,2022,12764.0,16850760,trade_i_baci_a_12
saury,Uruguay,2022,577654.0,16850760,trade_i_baci_a_12
saven,Venezuela,2022,2686.0,16850760,trade_i_baci_a_12
afago,Angola,2023,20825.0,16850760,trade_i_baci_a_12
afbwa,Botswana,2023,17415.0,16850760,trade_i_baci_a_12
afciv,Cote d'Ivoire,2023,161014.0,16850760,trade_i_baci_a_12
afcmr,Cameroon,2023,36534.0,16850760,trade_i_baci_a_12
afcod,Democratic Republic of the Congo,2023,17.0,16850760,trade_i_baci_a_12
afcpv,Cape Verde,2023,242.99999999999997,16850760,trade_i_baci_a_12
afdji,Djibouti,2023,122.0,16850760,trade_i_baci_a_12
afdza,Algeria,2023,1316.0,16850760,trade_i_baci_a_12
afegy,Egypt,2023,2311441.0,16850760,trade_i_baci_a_12
afeth,Ethiopia,2023,2308.0,16850760,trade_i_baci_a_12
afgab,Gabon,2023,140523.0,16850760,trade_i_baci_a_12
afgha,Ghana,2023,62241.0,16850760,trade_i_baci_a_12
afgin,Guinea,2023,33.0,16850760,trade_i_baci_a_12
afgmb,Gambia,2023,0.0,16850760,trade_i_baci_a_12
afken,Kenya,2023,2379739.0,16850760,trade_i_baci_a_12
aflbr,Liberia,2023,337.0,16850760,trade_i_baci_a_12
aflby,Libya,2023,2996.0,16850760,trade_i_baci_a_12
aflso,Lesotho,2023,57.0,16850760,trade_i_baci_a_12
afmar,Morocco,2023,8450832.0,16850760,trade_i_baci_a_12
afmli,Mali,2023,21546.0,16850760,trade_i_baci_a_12
afmoz,Mozambique,2023,46606.0,16850760,trade_i_baci_a_12
afmus,Mauritius,2023,2397701.0,16850760,trade_i_baci_a_12
afmwi,Malawi,2023,94222.00000000001,16850760,trade_i_baci_a_12
afnam,Namibia,2023,803939.0,16850760,trade_i_baci_a_12
afner,Niger,2023,19707.0,16850760,trade_i_baci_a_12
afnga,Nigeria,2023,5205333.0,16850760,trade_i_baci_a_12
afrwa,Rwanda,2023,1776547.0,16850760,trade_i_baci_a_12
afsdn,Sudan,2023,573.0,16850760,trade_i_baci_a_12
afsen,Senegal,2023,3619772.0,16850760,trade_i_baci_a_12
afshn,Saint Helena,2023,182.0,16850760,trade_i_baci_a_12
afsom,Somalia,2023,140.0,16850760,trade_i_baci_a_12
afssd,South Sudan,2023,701.0,16850760,trade_i_baci_a_12
afswz,Eswatini,2023,55408.0,16850760,trade_i_baci_a_12
afsyc,Seychelles,2023,1395.0,16850760,trade_i_baci_a_12
aftcd,Chad,2023,5814.0,16850760,trade_i_baci_a_12
aftgo,Togo,2023,40887.0,16850760,trade_i_baci_a_12
aftun,Tunisia,2023,141243.0,16850760,trade_i_baci_a_12
aftza,Tanzania,2023,372278.0,16850760,trade_i_baci_a_12
afuga,Uganda,2023,143118.0,16850760,trade_i_baci_a_12
afzaf,South Africa,2023,57879780.0,16850760,trade_i_baci_a_12
afzmb,Zambia,2023,296970.0,16850760,trade_i_baci_a_12
afzwe,Zimbabwe,2023,155420.0,16850760,trade_i_baci_a_12
